row_id,price,property_size_sqft,ppsf,property_type,building_name,developer,city,state,bedroom,bathroom,parking_lot,completion_year,number_of_floors,total_units,validity_status,flag_reason,recommended_action,audit_evidence,description,exact_duplicate_flag,possible_repeat_flag,possible_repeat_group,possible_repeat_identical_description,premium_over_850k,canonical_top5_flag,canonical_top1_flag,ppsf_extreme_diagnostic_flag,valid_but_extreme_flag,premium_text_feature_count,premium_context_supported,optional_missing_count,explicit_description_sizes,explicit_description_prices,original_oof_prediction_rm,original_oof_absolute_error_rm,original_oof_fold
102725391,450000,1900.0,236.8421052631579,Service Residence,Amara Service Residences,Jaya Megah Development Sdn Bhd,Batu Caves,Selangor,3.0,3.0,3.0,2014.0,23.0,744.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"Passed critical, physical-domain, contradiction, repeat, and parsing checks.","amara residences ( duplex units super large with sky garden 2 balcony) selayang | batu caves | gombak good batu caves gombak ( airbnb ) for good investment can do up to 6rooms -3 rooms 3 bathrooms ( 1900sq.ft ) -3 cover parking lot -walk 7 minutes to komuter ktm station easy access: jalan kuching, duke, ldp, gombak, sentul, selayang, kepong, ampang, setapak, pwtc, klcc and more facilities :- infinity swimming pool sky garden sky gym multi-purpose hall 24 hours security 24 hours cctv selling price : rm450,000 below market value first come first served *** kindly contact john for viewing show contact number kindly contact john for viewing show contact number continue reading property highlights new! bedroom 3 bathroom 3 property size 1900 sq.ft. nearby railway station ktm station batu caves (komuter seremban line) nearby school sekolah jenis kebangsaan (t) batu caves see more details",False,False,,False,False,False,False,False,False,2,True,0,[1900.0],[450000.0],738668.5423737275,288668.54237372754,1
102052545,450000,770.0,584.4155844155844,Others,Lexis Hibiscus,Unknown,Port Dickson,Negeri Sembilan,1.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","water villa yang terbanyak di malaysia. private pool dan sauna resort terkenal untuk bersantai bersama keluarga bilik dikendali oleh hotel terkenal dan berpengalaman bilik hotel yang menpunyai privasi* tinggi bilik dengan permandangan laut luas** harga murah daripada harga asal 10 malam percuma untuk kegunaan keluarga atau pekerja syarikat (bonus cuti cuti malaysia yang tidak potong poket) sila hubungi agen specialis water chalet di port dickson (lexis hotel grand lexis pun ada) lexis port dickson - rm260,000* water chalet grand lexis - rm450,000* water chalet",False,False,,False,False,False,False,False,False,1,True,6,[],"[260000.0, 450000.0]",292079.75844161585,157920.24155838415,3
102917500,270000,926.0,291.5766738660907,Apartment,Taman Bukit Pelangi (Shah Alam),Asia Kreatif Sdn. Bhd.,Shah Alam,Selangor,3.0,2.0,1.0,,14.0,340.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","for sale: apartment taman bukit pelangi batu 3 shah alam details: ⁃ type: apartment ⁃ size: 926 sqft ⁃ level : 5 ⁃ bedrooms: 3 ⁃ bathrooms: 2 ⁃ freehold (bumi lot) ⁃ 1 car park ⁃ tenanted facilities: - 24 hours security - swimming pool - gym - lift - mini market - surau - multi-purpose hall amenities: ⁃ msu medical centre ⁃ klinik mediviron ⁃ politeknik shah alam ⁃ 99 speedmart ⁃ lotus's, giant, aeon mall shah alam, space u8 ⁃ ktm batu 3 ⁃ petronas, petron accessibility: - federal highway - elite - kesas - nkve p/s: s&p 2009 masih lagi master title asking price: rm270,000.00 nego messenger : muizz razak ren21185 link : https://linktr.ee/muizzrazak whatsapp : www.wasap.my/6 show contact number continue reading",False,False,,False,False,False,False,False,False,0,True,3,[926.0],[270000.0],262046.09981279995,7953.900187200052,3
103318000,300000,1100.0,272.72727272727275,Condominium,Bukit Pandan Kondominium 1,Unknown,Kuala Lumpur,Kuala Lumpur,2.0,2.0,1.0,,20.0,320.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","first come 1st served freehold below market value (good for ownstay) good unit at bukit pandan 1 at pandan perdana 2room 2bath with balcony lake view *** large 2 living hall 1100sq.ft freehold 1 private nice parking cover first come first served selling price rm300,000 nett price welcome loan swasta & gov easy access to kl cheras , 1shamelin and klcc etc pandan perdana ,kuchai lama highway kindly contact john show contact number for viewing continue reading property highlights new! bedroom 2 bathroom 2 property size 1100 sq.ft. see more details",False,False,,False,False,False,False,False,False,1,True,3,[1100.0],[300000.0],338524.832196659,38524.832196659,4
101967616,420000,1062.0,395.48022598870057,Service Residence,Casa Subang,Casa Andaman Sdn Bhd,Subang Jaya,Selangor,4.0,2.0,1.0,2005.0,25.0,588.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","~~ casa subang condo for sale @ usj 1 , subang jaya ~~ details: - 1062 sqft - 4rooms 2bathrooms - freehold - 1 carpark facilities: - covered parking - mini market - playground - salon - swimming pool - tennis court - 24hr security ********** looking for serious buyer ********** - can apply full loan ! - bank loan can be arrange for you ! - we have strong panel banker & lawyer ! good for investment or own stay!!! great strategic location!!! below market!!! fast grab it before late!! limited unit !!!! call jacky show contact number call jacky show contact number call jacky show contact number *** this property is arguably one of the best in its range a must view *** appreciate to view with appointment! please: call/sms/whatsapp/email for more information. thank you! (jacky wong : show contact number ) (jacky wong : show contact number ) (jacky wong : show contact number ) email = ****@***.*** whatapps = http://jackywong8899property.wasap.my residential and commercial division *disclaimer photo is just for a display! to protect owner's and tenants privacy, pictures shown may not be the actual unit it is for illustration purpose only. appreciate your understanding and viewing appointment on actual unit is always welcome. *** owner have unit can contact me as well *** continue reading property highlights new! bedroom 4 bathroom 2 property size 1062 sq.ft. nearby railway station lrt station usj7 (kelana jaya line) nearby school monash university malaysia campus nearby mall the summit usj see more details",False,False,,False,False,False,False,False,False,0,True,1,[1062.0],[],381233.8747506204,38766.125249379606,3
103685223,465000,887.0,524.23900789177,Condominium,"Spring & Summer Tower, All Seasons Park",Belleview Group,Ayer Itam,Penang,3.0,2.0,1.0,,,808.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",all season park for sale ! - 887sf - 3 bedrooms 2 bathrooms - fully renovated - hill view non grave view - middle floor please contact jen at show contact number for viewing arrangement,False,False,,False,False,False,False,False,False,1,True,3,[887.0],[],470888.772653514,5888.7726535139955,5
102725192,538000,1295.0,415.44401544401546,Condominium,Setia Tri-Angle Residential Condominiums,Setia Promenade Sdn Bhd (SP Setia),Bayan Lepas,Penang,3.0,2.0,2.0,2015.0,6.0,225.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",setia triangle for sale -1295sf -3 bedrooms 2 bathrooms -2 carpark side by side -high ceiling at 11ft - well maintained unit - partial reno and furnish selling at rm 538k nego kindly contact jen at show contact number,False,False,,False,False,False,False,False,False,0,True,1,[1295.0],[538000.0],537804.9001603251,195.09983967489097,3
103607063,328000,1250.0,262.4,Apartment,Mewah View Luxurious Apartments,Unknown,Johor Bahru,Johor,4.0,3.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","mewah view luxurious apartments @ taman bukit mewah jalan mewah ria 2/10, taman bukit mewah, 81200 johor bahru, johor block m2 low floor 1250sqft freehold international lot 3+1 bedrooms 2+1 bathrooms selling price rm328k bank value rm360k please contact jack show contact number",False,False,,False,False,False,False,False,False,2,True,5,[1250.0],"[328000.0, 360000.0]",302662.3994535211,25337.600546478876,5
103468768,450000,887.0,507.3280721533258,Condominium,All Seasons Park,Belleview Group,Ayer Itam,Penang,3.0,2.0,1.0,2013.0,30.0,808.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"Passed critical, physical-domain, contradiction, repeat, and parsing checks.",all season park for sale - 887sf - 3 bedrooms 2 bathrooms - 1 carpark - hill view - full reno & well maintained please contact jen at show contact number for viewing arrangement,False,False,,False,False,False,False,False,False,0,True,0,[887.0],[],463205.0560450059,13205.056045005913,5
102984559,750000,1288.0,582.2981366459627,Condominium,All Seasons Park,Belleview Group,Ayer Itam,Penang,3.0,3.0,2.0,2013.0,30.0,808.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","all seasons park condominium for sale ! - high floor - 1288sf - 3+1 bedrooms , 3 bathrooms - corner unit - partial reno - 2 carparks (rare in market) - well maintained unit please contact jen at show contact number for viewing appointment. others here is my listing link: https://propertyagent.my/jenestatepro/ipp/2 show contact number 24/all-season-winter-2cp-rm750k visit my profile for more listing: https://propertyagent.my/profile/jenestatepro continue reading",False,False,,False,False,False,False,False,False,2,True,1,[1288.0],[750000.0],655199.0502042612,94800.9497957388,1
103053777,495000,887.0,558.0608793686584,Condominium,All Seasons Park,Belleview Group,Ayer Itam,Penang,3.0,2.0,2.0,2013.0,30.0,808.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"Passed critical, physical-domain, contradiction, repeat, and parsing checks.",all season park for sale ! - 887 sqft - mid floor - come with 2 fixed carpark - 3 bedrooms 2 bathrooms - partial reno and furnish - well maintained selling at rm 495000 please contact jen at show contact number for viewing arrangement,False,False,,False,False,False,False,False,False,0,True,0,[887.0],[495000.0],493298.52786232566,1701.47213767434,1
102888198,355000,950.0,373.6842105263158,Apartment,Mawar Sari,Unknown,Kuala Lumpur,Kuala Lumpur,3.0,2.0,1.0,,15.0,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","for sale: apartment mawar sari, taman setiawangsa . ================================== asking price: rm 355,000 (negotiable) contact: hilmi / atikkah show contact number ================================== . details: - leasehold bumi lot - level 6 (with lift) - strata title ready - size : 950 sqft - 3 bedrooms and 2 bathrooms - 1 covered parking - maintenace fee : rm 143/monthly - almost fully furnished - kitchen cabinet - water heater - 24 hours security . nearby: - smk setiawangsa - smk keramat wangsa - surau as syakirin - aeon au2 setiawangsa - wangsa walk mall - klinik kesihatan au2 taman keramat - hospital ampang puteri - hospital gleneagles kl . ================================== asking price: rm 355,000 (negotiable) ================================== . hilmi / atikkah show contact number continue reading property highlights new! bedroom 3 bathroom 2 property size 950 sq.ft. nearby school sekolah rendah agama at-tibrani nearby mall aeon mall au2 see more details",False,False,,False,False,False,False,False,False,2,True,4,[950.0],[355000.0],325899.8240633407,29100.175936659274,3
103785652,229000,844.0,271.3270142180095,Apartment,Intana Ria,Unknown,Bangi,Selangor,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","apartment intana ria, seksyen 7, bandar baru bangi. asking price: rm229,000 only! . details: - leasehold (bumi lot). - unit size: 844 sq. ft. - level 3 (total 5 levels) - walk up apartment. - 3+1 rooms & 2 bathrooms. - 1 carpark - maintenance fee: ~rm120/month. . facilities: - 24 hours security. - gated & guarded. - playground. - indoor badminton court. - multipurpose hall. - swimming pool & kids pool. - surau. . easy access to: - silk, plus highway. - cheras-kajang highway. - ukm bangi & bandar baru bangi. - kajang town, putrajaya & semenyih. . nearby to: - kipmall, bangi gateway, pkns bangi, evomall, giant, econsave. - hospital kajang, kpj kajang, hospital an-nur, hospital az-zahrah. - sk seksyen 7, sk & smk jalan 5, smk jalan reko, sk kajang utama. - ktm kajang & ukm, mrt kajang, kajang bus terminal. contact : sharifah show contact number ren 33307 chester properties sdn bhd continue reading",False,False,,False,False,False,False,False,False,0,True,5,[844.0],[229000.0],246145.71397394963,17145.713973949634,5
103245356,288000,800.0,360.0,Apartment,Tanjung Court,Unknown,Ayer Itam,Penang,3.0,2.0,1.0,1994.0,6.0,672.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",tanjung court for sale! - 800sf - 3 bedrooms 2 bathrooms - mid floor - 1 carpark - original condition kindly contact jen at show contact number for viewing arrangement,False,False,,False,False,False,False,False,False,0,True,1,[800.0],[],291082.7519622808,3082.751962280774,4
103356892,330000,800.0,412.5,Apartment,Tanjung Court,Unknown,Ayer Itam,Penang,3.0,2.0,1.0,1994.0,6.0,672.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",tanjung court for sale ! - 800 sf - 3 bedrooms 2 bathrooms - 1 fixed carpark near lift - partial renovated - well maintained please contact jen at show contact number for arrangement,False,False,,False,False,False,False,False,False,0,True,1,[800.0],[],340669.4941279609,10669.494127960876,3
100177679,234000,900.0,260.0,Apartment,Seri Baiduri Apartment (Bukit Indah),Unknown,Ampang,Selangor,3.0,2.0,1.0,2003.0,5.0,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","seri baiduri apartment taman bukit indah, ampang ~leasehold ~3 bedrooms 2 bathrooms ~900sf ~1 carpark ~asking price rm234k facilities: ======== 24hrs security swimming pool playground carpark nearby amenities =============== masjid taman bukit indah sk taman bukit indah sk taman kosas smk bukit indah smk taman kosas tadika an-nur balai polis bukit indah 7-eleven, mini mart, restaurant hospital ampang (4.4km) aeon big ampang (3.3km) spectrum ampang, giant (3km) ampang point (6km) lrt ampang station (3.1km) accesibility ========= jalan ampang mrr2 suke call/whatsapp for more details siti fatimah show contact number http://www.wassap.my/6 show contact number ren19041 hebat realtors *owners are welcome to list *banks & lawyers can be arranged hebat realtors e(3)1641 continue reading",False,False,,False,False,False,False,False,False,0,True,2,[900.0],[234000.0],241295.9458792663,7295.945879266306,1
102434100,1150000,2335.0,492.5053533190578,Condominium,Boulevard Condominium (BLVD),Reka Indah Development Sdn Bhd,Ayer Itam,Penang,4.0,3.0,4.0,2011.0,38.0,420.0,VALID,PREMIUM_PROPERTY_CONTEXT_REVIEWED_AND_RETAINED,RETAIN,PREMIUM_REVIEW: price>RM850k; top5=True; top1=False; size=2335; ppsf=492.51; premium_text_features=2; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"boulevard condominium (duplex) for sale location: air itam, near all season place - city view, penang bridge view - 2,335sqft - 4 bedrooms 3 bathrooms - come with 4 carparks - partial reno & furnish selling at rm 1.15m (nego) please contact jen at show contact number for viewing arrangement.",False,False,,False,True,True,False,False,False,2,True,1,[2335.0],[1150000.0],1169764.378785339,19764.37878533895,3
103785761,1080000,1507.0,716.655607166556,Service Residence,SqWhere,Selangor Dredging Berhad,Sungai Buloh,Selangor,4.0,3.0,3.0,2020.0,31.0,660.0,VALID,PREMIUM_PROPERTY_CONTEXT_REVIEWED_AND_RETAINED,RETAIN,PREMIUM_REVIEW: price>RM850k; top5=True; top1=False; size=1507; ppsf=716.66; premium_text_features=4; known_location_or_building=True.,"sqwhere service residence sungai buloh l kitchen cabinet l below market value for sales :- * hurry up to call viewing * ======================= • view to believe • actual unit picture • super low down payment • below market value • provide one stop loan & lawyer services • 100% booking fees refundable • property details :- - type : service residence - leasehold - non bumi lot - built-up : 1507 sqft - 4 bedroom 3 bathroom - 3 carpark - level 29 - facing residence view - fully furnished as picture • basic original or renovations :- - plaster ceiling - ceiling fan - ceiling light - kitchen cabinet - water heater - aircon - fully tile - grill - balcony • property facilities :- - 24 hours gated & guard - swimming pool - wading pool - tennis courts - playground - barbeque area - gymnasium room - multi-purpose hall - reading room - surau - private parking • nearby amenities :- - primary & secondary school - sk damansara damai 1 - smk damansara damai 1 - econsave, hero market, 7-eleven, kk supermart - restaurants, mamak stalls, shop lots, mcdonald's, kfc, secret recipe - sungai buloh hospital, tropicana medical centre, putra medical centre, masjid, pos office - petro stations - mrt damansara damai & mrt sungai buloh, ktm sungai buloh • easy access to :- - latar highway - guthrie highway - nkve highway - dash highway - kindly call / whatsapp me appointment & viewing :- - alex haw ( ren 25170 ) - 012-251_8831 - selling price - rm1.08mil ********** property wanted ********** dear house owner, if you have any property willing to sale / rent, we have potential buyer & tenant, we will provide one-stop solutions step by step, looking forward for your call / whatsapp / sms. continue reading property highlights new! bedroom 4 bathroom 3 property size 1507 sq.ft. nearby railway station mrt station kampung selamat (mrt putrajaya line) nearby school sekolah jenis kebangsaan (c) sungai buloh see more details",False,False,,False,True,True,False,False,False,4,True,0,[1507.0],[],676778.465570671,403221.534429329,5
103785760,750000,1250.0,600.0,Condominium,Scenaria North Kiara,UOA Group,Kuala Lumpur,Kuala Lumpur,3.0,3.0,2.0,2015.0,36.0,981.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"Passed critical, physical-domain, contradiction, repeat, and parsing checks.","scenaria @ north kiara condo l kitchen cabinet l below market value for sales :- * hurry up to call viewing * ===================== • view to believe • actual unit picture • super low down payment • below market value • provide one stop loan & lawyer services • 100% booking fees refundable • property details :- - type : condo - freehold - non bumi lot - built-up : 1250 sqft - 3 bedroom 3 bathroom - 2 capark - middle floor - facing east / kl view • basic original or renovations :- - plaster ceiling - ceiling fan - ceiling light - kitchen cabinet - water heater - wardrobe - aircon - fully tile - grill - balcony • property facilities :- - 24 hours 3 tier security system - swimming pool / wading pool - gymnasium - jogging track - playground - kindergarten area - multi-purpose hall - badminton court - yoga / tai chi / qi gong area - barbecue area - picnic / camping area - treetop bridge - restrooms / changing rooms - prayer room - meeting room / games area • nearby amenities :- - segambut jaya secondary school - taman sri sinar national school - sinar bintang secondary school - seri kepong national school - parkcity international school - sime darby medical centre parkcity - tesco kepong village mall - desa parkcity waterfront - plaza arcadia - solaris dutamas - hartamas shopping centre - plaza mont kiara - 1 mont kiara • easy access :- - jalan segambut - jalan kepong - ldp highway - duke highway - nkve highway • kindly call / whatsapp me appointment & viewing :- - alex haw ( ren 25170 ) - show contact number - selling price - rm750k ********** property wanted ********** dear house owner, if you have any property willing to sale / rent, we have potential buyer & tenant, we will provide one-stop solutions step by step, looking forward for your call / whatsapp / sms. continue reading",False,False,,False,False,False,False,False,False,3,True,0,[1250.0],[750000.0],761102.5084752328,11102.508475232753,3
103785759,850000,1500.0,566.6666666666666,Condominium,Casa Kiara 2,Unknown,Kuala Lumpur,Kuala Lumpur,4.0,3.0,2.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","casa kiara 1 condo mont kiara l kitchen cabinet l below market value for sales :- * hurry up to call viewing * ======================= • view to believe • actual unit picture • super low down payment • below market value • provide one stop loan & lawyer services • 100% booking fees refundable • property details :- - type : condo - freehold - non bumi lot - built-up : 1500 sqft - 3+1 bedroom 3 bathroom - 2 capark - low floor - facing east view - fully furnished • basic original or renovations :- - plaster ceiling - ceiling fan - ceiling light - kitchen cabinet - wardrobe - water heater - aircon - fully tile - grill - balcony • property facility :- - 24 hours security - private parking - playground - cafeteria - swimming pool - gymnasium - outdoor jacuzzi • nearby amenities :- - smk sri hartamas - french international school - garden international school - plaza mont kiara - plaza damas - hartamas shopping center - 1 mont kiara - arcoris plaza - 163 retail park - publika shopping gallery - solaris dutamas • easy access to :- - sprint highway - north-south highway - nkve highway - jalan sri hartamas - jalan damansara • kindly call / whatsapp me appointment & viewing :- - alex haw ( ren 25170 ) - show contact number - selling price - rm850k ********** property wanted ********** dear house owner, if you have any property willing to sale / rent, we have potential buyer & tenant, we will provide one-stop solutions step by step, looking forward for your call / whatsapp / sms. continue reading",False,False,,False,False,False,False,False,False,5,True,5,[1500.0],[850000.0],778378.4288804479,71621.57111955213,3
103785758,890000,1319.0,674.7536012130402,Condominium,Anjali @ North Kiara,Tago (Malaysia) Sdn. Bhd.,Kuala Lumpur,Kuala Lumpur,3.0,2.0,2.0,2017.0,29.0,369.0,VALID,PREMIUM_PROPERTY_CONTEXT_REVIEWED_AND_RETAINED,RETAIN,PREMIUM_REVIEW: price>RM850k; top5=False; top1=False; size=1319; ppsf=674.75; premium_text_features=5; known_location_or_building=True.,"anjali north kiara condo l renovated l below market value for sales :- * hurry up to call viewing * ===================== • view to believe • actual unit picture • super low down payment • below market value • provide one stop loan & lawyer services • 100% booking fees refundable • property details :- - type : condo - freehold - non bumi lot - built-up : 1319 sqft - 3 bedroom 2 bathroom - 2 capark - high floor - partially furnished - facing royalle condo view • basic original or renovations :- - plaster ceiling - ceiling fan - ceiling light - kitchen cabinet - water heater - wardrobe - aircon - fully tile - grill - balcony • property facilities :- - 24 hours 3 tier security system - swimming pool / wading pool - gymnasium - jogging track - playground - kindergarten area - multi-purpose hall - badminton court - yoga / tai chi / qi gong area - barbecue area - picnic / camping area - treetop bridge - restrooms / changing rooms - prayer room - meeting room / games area • nearby amenities :- - segambut jaya secondary school - taman sri sinar national school - sinar bintang secondary school - seri kepong national school - parkcity international school - sime darby medical centre parkcity - tesco kepong village mall - desa parkcity waterfront - plaza arcadia - solaris dutamas - hartamas shopping centre - plaza mont kiara - 1 mont kiara • easy access :- - jalan segambut - jalan kepong - ldp highway - duke highway - nkve highway • kindly call / whatsapp me appointment & viewing :- - alex haw ( ren 25170 ) - show contact number - selling price - rm890k ********** property wanted ********** dear house owner, if you have any property willing to sale / rent, we have potential buyer & tenant, we will provide one-stop solutions step by step, looking forward for your call / whatsapp / sms. continue reading property highlights new! bedroom 3 bathroom 2 property size 1319 sq.ft. nearby school smk segambut jaya nearby mall united point see more details",False,False,,False,True,False,False,False,False,5,True,0,[1319.0],[890000.0],1091557.5068358404,201557.5068358404,2
102460506,338000,775.0,436.1290322580645,Apartment,Mentari Court,Mentari Group,Petaling Jaya,Selangor,3.0,2.0,1.0,2006.0,18.0,200.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"Passed critical, physical-domain, contradiction, repeat, and parsing checks.","exclusive listing!!! for sale - apartment mentari court, bandar sunway. price - rm338,000 slightly nego details : - block d - low level - leasehold (bumi lot) - size : 775 sqft - bedrooms : 3 - bathrooms : 2 - basic unit facilities : - 24hours security - swimming pool - restaurant nearby : - sunway pyramid - sunway college - taylor's college accessability : - ldp highway - kesas highway - federal highway for viewing i booking please contact : show contact number nadznin hafizu @ beto ren22796 wasap.my/6 show contact number /mentaricourt continue reading property highlights new! bedroom 3 bathroom 2 property size 775 sq.ft. nearby railway station ktm station setia jaya (komuter tanjung malim-pelabuhan klang) nearby school sri emas international school see more details",False,False,,False,False,False,False,False,False,1,True,0,[775.0],[338000.0],267914.93254801974,70085.06745198026,1
103779946,210000,711.0,295.3586497890295,Flat,Rumah Pangsa Saga (Saga Suria),Unknown,Ampang,Selangor,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","apartment saga suria ampang, selangor. price : rm 210,000 property details: • leasehold • bumi • level 8  • built up: 711 sqft • 3 bedrooms & 2 bathroom • basic furnish : grills, ceiling fans, lightings, vynil flooring, kitchen cabinet • maintenance fee rm50 p/month booking rm1,000 sahaja. boleh guna kwsp.",False,False,,False,False,False,False,False,False,1,True,6,[711.0],[210000.0],196681.8004280973,13318.199571902689,2
103785752,249900,861.0,290.2439024390244,Condominium,Casa Lago,Unknown,Melaka City,Melaka,2.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",cheap! 2 bedroom sea & city view with balcony with car park,False,False,,False,False,False,False,False,False,2,True,5,[],[],263465.929004638,13565.92900463799,3
103785737,320000,800.0,400.0,Apartment,Desamas Melur,Unknown,Sungai Ara,Penang,3.0,2.0,1.0,1999.0,,224.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",fully furnish one indoor car park near to the market and school strategic location,False,False,,False,False,False,False,False,False,0,True,2,[],[],335341.653082189,15341.653082188976,5
101349330,150000,560.0,267.85714285714283,Flat,Taman Puchong Perdana,Unknown,Puchong,Selangor,3.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","for sale : pangsapuri kos rendah puchong perdana harga : rm 150,000 details : • 1st floor • block c • 3 bilik 1 bilik air • leasehold • bumi lot • size : 560 sqft • strata ready • good condition • tenanted (rm700) nearby : • lrt puchong perdana • lrt puchong permai • sekolah rendah & menengah puchong perdana • pam minyak caltex & watson's • mcdonald & marrybrown for viewing | booking please contact : show contact number nadznin hafizu ren22796 wasap.my/6 show contact number /pangsapuripuchongperdana continue reading",False,False,,False,False,False,False,False,False,0,True,5,[560.0],[150000.0],148069.39902557022,1930.6009744297771,3
102679369,240000,910.0,263.7362637362637,Apartment,Sri Ria Apartments,TLS Group,Kajang,Selangor,3.0,2.0,1.0,2007.0,15.0,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","apartment sri ria, sungai chua, 43000 kajang price : rm240,000 nego details : freehold non bumi 3 room 2 bathroom 910 sqft low level 1 covered parking fully grill & fully tiles kitchen cabinet aircond title ready facilities : gated & guarded playground surau mini market covered parking for viewing | booking please contact : show contact number nadznin hafizu ren22796 wasap.my/6 show contact number /sririakajang continue reading property highlights new! bedroom 3 bathroom 2 property size 910 sq.ft. nearby railway station mrt station kajang (mrt sungai buloh-kajang line) nearby mall winnie plaza see more details",False,False,,False,False,False,False,False,False,2,True,1,[910.0],[240000.0],275041.0549053146,35041.05490531458,1
